Episode,Reward,Epsilon
0,-200.0,1.0
1,-200.0,0.9999999972858588
2,-200.0,0.9999999891434352
3,-200.0,0.9999999755727292
4,-200.0,0.9999999565737413
5,-200.0,0.9999999321464713
6,-200.0,0.9999999022909196
7,-200.0,0.9999998670070867
8,-200.0,0.9999998262949727
9,-200.0,0.9999997801545782
10,-200.0,0.9999997285859038
11,-200.0,0.9999996715889499
12,-200.0,0.9999996091637172
13,-200.0,0.9999995413102063
14,-200.0,0.9999994680284181
15,-200.0,0.9999993893183532
16,-200.0,0.9999993051800128
17,-200.0,0.9999992156133973
18,-200.0,0.9999991206185082
19,-200.0,0.9999990201953463
20,-200.0,0.9999989143439129
21,-200.0,0.9999988030642086
22,-200.0,0.9999986863562352
23,-200.0,0.9999985642199939
24,-200.0,0.9999984366554858
25,-200.0,0.9999983036627125
26,-200.0,0.9999981652416753
27,-200.0,0.9999980213923758
28,-200.0,0.9999978721148156
29,-200.0,0.9999977174089963
30,-200.0,0.9999975572749199
31,-200.0,0.9999973917125875
32,-200.0,0.9999972207220015
33,-200.0,0.9999970443031634
34,-200.0,0.9999968624560754
35,-200.0,0.9999966751807394
36,-200.0,0.9999964824771573
37,-200.0,0.9999962843453316
38,-200.0,0.9999960807852641
39,-200.0,0.9999958717969573
40,-200.0,0.9999956573804131
41,-200.0,0.9999954375356342
42,-200.0,0.999995212262623
43,-200.0,0.9999949815613819
44,-200.0,0.9999947454319134
45,-200.0,0.9999945038742201
46,-200.0,0.9999942568883046
47,-200.0,0.9999940044741696
48,-200.0,0.9999937466318181
49,-200.0,0.9999934833612526
50,-200.0,0.9999932146624763
51,-200.0,0.9999929405354918
52,-200.0,0.9999926609803026
53,-200.0,0.9999923759969112
54,-200.0,0.999992085585321
55,-200.0,0.9999917897455354
56,-200.0,0.9999914884775573
57,-200.0,0.99999118178139
58,-200.0,0.9999908696570371
59,-200.0,0.9999905521045019
60,-200.0,0.9999902291237878
61,-200.0,0.9999899007148986
62,-200.0,0.9999895668778377
63,-200.0,0.9999892276126088
64,-200.0,0.9999888829192155
65,-200.0,0.9999885327976618
66,-200.0,0.9999881772479513
67,-200.0,0.9999878162700881
68,-200.0,0.9999874498640762
69,-200.0,0.9999870780299195
70,-200.0,0.999986700767622
71,-200.0,0.9999863180771881
72,-200.0,0.9999859299586217
73,-200.0,0.9999855364119269
