Episode,Avg_Reward,Min_Reward,Max_Reward
0,-200.0,-200.0,-200.0
500,-200.0,-200.0,-200.0
1000,-200.0,-200.0,-200.0
1500,-200.0,-200.0,-200.0
2000,-200.0,-200.0,-200.0
2500,-200.0,-200.0,-200.0
3000,-200.0,-200.0,-200.0
3500,-200.0,-200.0,-200.0
4000,-200.0,-200.0,-200.0
4500,-200.0,-200.0,-200.0
5000,-200.0,-200.0,-200.0
5500,-200.0,-200.0,-200.0
6000,-200.0,-200.0,-200.0
6500,-200.0,-200.0,-200.0
7000,-200.0,-200.0,-200.0
7500,-200.0,-200.0,-200.0
8000,-200.0,-200.0,-200.0
8500,-200.0,-200.0,-200.0
9000,-200.0,-200.0,-200.0
9500,-200.0,-200.0,-200.0
10000,-199.948,-200.0,-174.0
10500,-200.0,-200.0,-200.0
11000,-199.922,-200.0,-161.0
11500,-199.446,-200.0,-162.0
12000,-198.682,-200.0,-158.0
12500,-198.164,-200.0,-153.0
13000,-198.244,-200.0,-157.0
13500,-196.588,-200.0,-154.0
14000,-194.266,-200.0,-154.0
14500,-193.49,-200.0,-155.0
15000,-191.256,-200.0,-152.0
15500,-189.488,-200.0,-145.0
16000,-187.722,-200.0,-130.0
16500,-184.88,-200.0,-123.0
17000,-185.894,-200.0,-149.0
17500,-179.994,-200.0,-123.0
18000,-178.622,-200.0,-123.0
18500,-181.456,-200.0,-117.0
19000,-172.406,-200.0,-121.0
19500,-171.848,-200.0,-120.0
20000,-171.182,-200.0,-117.0
20500,-166.236,-200.0,-118.0
21000,-164.104,-200.0,-116.0
21500,-160.178,-200.0,-116.0
22000,-160.934,-200.0,-118.0
22500,-157.612,-200.0,-98.0
23000,-155.214,-200.0,-111.0
23500,-154.28,-200.0,-101.0
24000,-145.454,-200.0,-95.0
24500,-150.47,-200.0,-111.0
25000,-149.762,-200.0,-90.0
25500,-142.55,-200.0,-87.0
26000,-139.002,-200.0,-88.0
26500,-135.91,-200.0,-86.0
27000,-139.254,-200.0,-87.0
27500,-142.326,-200.0,-87.0
28000,-135.41,-200.0,-85.0
28500,-132.74,-200.0,-84.0
29000,-121.758,-200.0,-84.0
29500,-122.472,-200.0,-84.0
30000,-113.79,-200.0,-83.0
30500,-105.538,-200.0,-83.0
31000,-107.046,-200.0,-83.0
31500,-114.148,-200.0,-83.0
32000,-119.142,-200.0,-83.0
32500,-112.652,-196.0,-83.0
33000,-113.138,-200.0,-83.0
33500,-110.062,-200.0,-83.0
34000,-114.66,-200.0,-83.0
34500,-114.886,-200.0,-83.0
35000,-110.544,-200.0,-83.0
35500,-109.488,-200.0,-83.0
36000,-109.016,-200.0,-83.0
36500,-106.132,-200.0,-83.0
37000,-102.538,-200.0,-83.0
37500,-105.058,-200.0,-83.0
38000,-109.198,-200.0,-83.0
38500,-112.348,-200.0,-83.0
39000,-120.376,-200.0,-83.0
39500,-113.664,-200.0,-83.0
40000,-119.236,-200.0,-84.0
40500,-118.876,-200.0,-83.0
41000,-113.062,-200.0,-83.0
41500,-118.56,-200.0,-84.0
42000,-130.238,-183.0,-84.0
42500,-130.668,-200.0,-84.0
43000,-144.87,-200.0,-86.0
43500,-154.848,-200.0,-97.0
44000,-146.356,-200.0,-83.0
44500,-152.854,-200.0,-88.0
45000,-154.49,-200.0,-83.0
45500,-131.956,-200.0,-83.0
46000,-123.432,-200.0,-85.0
46500,-119.136,-200.0,-85.0
47000,-118.336,-200.0,-84.0
47500,-111.874,-200.0,-83.0
48000,-113.358,-200.0,-84.0
48500,-111.294,-200.0,-84.0
49000,-113.316,-200.0,-83.0
49500,-110.8,-186.0,-84.0
