Episode,Reward,Epsilon
0,-200.0,1.0
1,-200.0,1.0
2,-200.0,1.0
3,-200.0,1.0
4,-200.0,1.0
5,-200.0,1.0
6,-200.0,1.0
7,-200.0,1.0
8,-200.0,1.0
9,-200.0,1.0
10,-200.0,1.0
11,-200.0,1.0
12,-200.0,1.0
13,-200.0,1.0
14,-200.0,1.0
15,-200.0,1.0
16,-200.0,1.0
17,-200.0,1.0
18,-200.0,1.0
19,-200.0,1.0
20,-200.0,1.0
21,-200.0,1.0
22,-200.0,1.0
23,-200.0,1.0
24,-200.0,1.0
25,-200.0,1.0
26,-200.0,1.0
27,-200.0,1.0
28,-200.0,1.0
29,-200.0,1.0
30,-200.0,1.0
31,-200.0,1.0
32,-200.0,1.0
33,-200.0,1.0
34,-200.0,1.0
35,-200.0,1.0
36,-200.0,1.0
37,-200.0,1.0
38,-200.0,1.0
39,-200.0,1.0
40,-200.0,1.0
41,-200.0,1.0
42,-200.0,1.0
43,-200.0,1.0
44,-200.0,1.0
45,-200.0,1.0
46,-200.0,1.0
47,-200.0,1.0
48,-200.0,1.0
49,-200.0,1.0
50,-200.0,1.0
51,-200.0,1.0
52,-200.0,1.0
53,-200.0,1.0
54,-200.0,1.0
55,-200.0,1.0
56,-200.0,1.0
57,-200.0,1.0
58,-200.0,1.0
59,-200.0,1.0
60,-200.0,1.0
61,-200.0,1.0
62,-200.0,1.0
63,-200.0,1.0
64,-200.0,1.0
65,-200.0,0.9997720703181749
66,-200.0,0.999544193113057
67,-200.0,0.999316368372564
68,-200.0,0.9990885960846172
69,-200.0,0.9988608762371401
70,-200.0,0.9986332088180594
71,-200.0,0.9984055938153042
72,-200.0,0.998178031216807
73,-200.0,0.9979505210105023
74,-200.0,0.9977230631843278
75,-200.0,0.997495657726224
76,-200.0,0.997268304624134
77,-200.0,0.9970410038660038
78,-200.0,0.9968137554397822
79,-200.0,0.9965865593334207
80,-200.0,0.9963594155348735
81,-200.0,0.996132324032098
82,-200.0,0.9959052848130535
83,-200.0,0.9956782978657028
84,-200.0,0.9954513631780117
85,-200.0,0.9952244807379479
86,-200.0,0.9949976505334825
87,-200.0,0.9947708725525891
88,-200.0,0.9945441467832442
89,-200.0,0.9943174732134271
90,-200.0,0.9940908518311197
91,-200.0,0.9938642826243068
92,-200.0,0.993637765580976
93,-200.0,0.9934113006891175
94,-200.0,0.9931848879367244
95,-200.0,0.9929585273117926
96,-200.0,0.9927322188023205
97,-200.0,0.9925059623963097
98,-200.0,0.992279758081764
99,-200.0,0.9920536058466907
100,-200.0,0.991827505679099
101,-200.0,0.9916014575670016
102,-200.0,0.9913754614984135
103,-200.0,0.9911495174613527
104,-200.0,0.9909236254438399
105,-200.0,0.9906977854338984
106,-200.0,0.9904719974195546
107,-200.0,0.9902462613888373
108,-200.0,0.9900205773297782
109,-200.0,0.9897949452304119
110,-200.0,0.9895693650787754
111,-200.0,0.9893438368629088
112,-200.0,0.9891183605708549
113,-200.0,0.988892936190659
114,-200.0,0.9886675637103695
115,-200.0,0.9884422431180372
116,-200.0,0.988216974401716
117,-200.0,0.9879917575494623
118,-200.0,0.9877665925493353
119,-200.0,0.9875414793893971
120,-200.0,0.9873164180577122
121,-200.0,0.9870914085423483
122,-200.0,0.9868664508313757
123,-200.0,0.9866415449128672
124,-200.0,0.9864166907748984
125,-200.0,0.986191888405548
126,-200.0,0.985967137792897
127,-200.0,0.9857424389250296
128,-200.0,0.9855177917900323
129,-200.0,0.9852931963759946
130,-200.0,0.9850686526710087
131,-200.0,0.9848441606631695
132,-200.0,0.9846197203405747
133,-200.0,0.9843953316913246
134,-200.0,0.9841709947035223
135,-200.0,0.983946709365274
136,-200.0,0.983722475664688
137,-200.0,0.9834982935898758
138,-200.0,0.9832741631289516
139,-200.0,0.9830500842700318
140,-200.0,0.9828260570012365
141,-200.0,0.9826020813106876
142,-200.0,0.9823781571865104
143,-200.0,0.9821542846168326
144,-200.0,0.9819304635897845
145,-200.0,0.9817066940934996
146,-200.0,0.9814829761161139
147,-200.0,0.9812593096457659
148,-200.0,0.981035694670597
149,-200.0,0.9808121311787517
150,-200.0,0.9805886191583765
151,-200.0,0.9803651585976213
152,-200.0,0.9801417494846382
153,-200.0,0.9799183918075824
154,-200.0,0.9796950855546119
155,-200.0,0.9794718307138869
156,-200.0,0.9792486272735709
157,-200.0,0.9790254752218297
158,-200.0,0.978802374546832
159,-200.0,0.9785793252367495
160,-200.0,0.9783563272797561
161,-200.0,0.9781333806640288
162,-200.0,0.977910485377747
163,-200.0,0.9776876414090934
164,-200.0,0.9774648487462526
165,-200.0,0.9772421073774126
166,-200.0,0.9770194172907638
167,-200.0,0.9767967784744995
168,-200.0,0.9765741909168156
169,-200.0,0.9763516546059106
170,-200.0,0.976129169529986
171,-200.0,0.9759067356772457
172,-200.0,0.9756843530358967
173,-200.0,0.9754620215941485
174,-200.0,0.9752397413402132
175,-200.0,0.9750175122623056
176,-200.0,0.9747953343486434
177,-200.0,0.9745732075874471
178,-200.0,0.9743511319669398
179,-200.0,0.9741291074753471
180,-200.0,0.9739071341008975
181,-200.0,0.9736852118318223
182,-200.0,0.9734633406563554
183,-200.0,0.9732415205627333
184,-200.0,0.9730197515391954
185,-200.0,0.9727980335739839
186,-200.0,0.9725763666553432
187,-200.0,0.972354750771521
188,-200.0,0.9721331859107673
189,-200.0,0.9719116720613351
190,-200.0,0.9716902092114799
191,-200.0,0.9714687973494599
192,-200.0,0.9712474364635362
193,-200.0,0.9710261265419723
194,-200.0,0.9708048675730347
195,-200.0,0.9705836595449926
196,-200.0,0.9703625024461173
197,-200.0,0.9701413962646839
198,-200.0,0.9699203409889692
199,-200.0,0.969699336607253
200,-200.0,0.9694783831078182
201,-200.0,0.9692574804789498
202,-200.0,0.9690366287089358
203,-200.0,0.968815827786067
204,-200.0,0.9685950776986367
205,-200.0,0.9683743784349409
206,-200.0,0.9681537299832783
207,-200.0,0.9679331323319506
208,-200.0,0.9677125854692616
209,-200.0,0.9674920893835184
210,-200.0,0.9672716440630303
211,-200.0,0.9670512494961099
212,-200.0,0.9668309056710717
213,-200.0,0.9666106125762334
214,-200.0,0.9663903701999152
215,-200.0,0.9661701785304403
216,-200.0,0.9659500375561343
217,-200.0,0.9657299472653255
218,-200.0,0.9655099076463448
219,-200.0,0.9652899186875263
220,-200.0,0.965069980377206
221,-200.0,0.9648500927037232
222,-200.0,0.9646302556554196
223,-200.0,0.9644104692206399
224,-200.0,0.9641907333877308
225,-200.0,0.9639710481450425
226,-200.0,0.9637514134809275
227,-200.0,0.9635318293837407
228,-200.0,0.9633122958418403
229,-200.0,0.9630928128435867
230,-200.0,0.9628733803773432
231,-200.0,0.9626539984314756
232,-200.0,0.9624346669943525
233,-200.0,0.9622153860543454
234,-200.0,0.9619961555998281
235,-200.0,0.961776975619177
236,-200.0,0.9615578461007718
237,-200.0,0.9613387670329941
238,-200.0,0.9611197384042288
239,-200.0,0.9609007602028633
240,-200.0,0.9606818324172874
241,-200.0,0.9604629550358939
242,-200.0,0.9602441280470778
243,-200.0,0.9600253514392376
244,-200.0,0.9598066252007738
245,-200.0,0.9595879493200896
246,-200.0,0.9593693237855913
247,-200.0,0.9591507485856875
248,-200.0,0.9589322237087894
249,-200.0,0.9587137491433112
250,-200.0,0.9584953248776696
251,-200.0,0.9582769509002839
252,-200.0,0.9580586271995761
253,-200.0,0.957840353763971
254,-200.0,0.957622130581896
255,-200.0,0.957403957641781
256,-200.0,0.9571858349320588
257,-200.0,0.9569677624411647
258,-200.0,0.9567497401575367
259,-200.0,0.9565317680696154
260,-200.0,0.9563138461658444
261,-200.0,0.9560959744346694
262,-200.0,0.9558781528645394
263,-200.0,0.9556603814439054
264,-200.0,0.9554426601612216
265,-200.0,0.9552249890049446
266,-200.0,0.9550073679635336
267,-200.0,0.9547897970254504
268,-200.0,0.9545722761791601
269,-200.0,0.9543548054131296
270,-200.0,0.9541373847158288
271,-200.0,0.9539200140757306
272,-200.0,0.9537026934813098
273,-200.0,0.9534854229210445
274,-200.0,0.9532682023834154
275,-200.0,0.9530510318569053
276,-200.0,0.9528339113300005
277,-200.0,0.9526168407911891
278,-200.0,0.9523998202289624
279,-200.0,0.9521828496318143
280,-200.0,0.951965928988241
281,-200.0,0.9517490582867417
282,-200.0,0.9515322375158182
283,-200.0,0.9513154666639748
284,-200.0,0.9510987457197186
285,-200.0,0.9508820746715593
286,-200.0,0.9506654535080091
287,-200.0,0.950448882217583
288,-200.0,0.9502323607887987
289,-200.0,0.9500158892101763
290,-200.0,0.9497994674702388
291,-200.0,0.9495830955575117
292,-200.0,0.9493667734605232
293,-200.0,0.9491505011678043
294,-200.0,0.9489342786678883
295,-200.0,0.948718105949311
296,-200.0,0.9485019830006117
297,-200.0,0.9482859098103315
298,-200.0,0.9480698863670143
299,-200.0,0.947853912659207
300,-200.0,0.9476379886754588
301,-200.0,0.9474221144043217
302,-200.0,0.9472062898343501
303,-200.0,0.9469905149541012
304,-200.0,0.9467747897521351
305,-200.0,0.946559114217014
306,-200.0,0.9463434883373032
307,-200.0,0.9461279121015702
308,-200.0,0.9459123854983856
309,-200.0,0.9456969085163223
310,-200.0,0.9454814811439558
311,-200.0,0.9452661033698646
312,-200.0,0.9450507751826295
313,-200.0,0.944835496570834
314,-200.0,0.9446202675230642
315,-200.0,0.9444050880279089
316,-200.0,0.9441899580739596
317,-200.0,0.9439748776498101
318,-200.0,0.9437598467440573
319,-200.0,0.9435448653453005
320,-200.0,0.9433299334421414
321,-200.0,0.9431150510231846
322,-200.0,0.9429002180770374
323,-200.0,0.9426854345923094
324,-200.0,0.942470700557613
325,-200.0,0.9422560159615633
326,-200.0,0.9420413807927779
327,-200.0,0.941826795039877
328,-200.0,0.9416122586914837
329,-200.0,0.9413977717362232
330,-200.0,0.9411833341627239
331,-200.0,0.9409689459596164
332,-200.0,0.940754607115534
333,-200.0,0.9405403176191129
334,-200.0,0.9403260774589914
335,-200.0,0.940111886623811
336,-200.0,0.9398977451022152
337,-200.0,0.9396836528828506
338,-200.0,0.9394696099543663
339,-200.0,0.9392556163054139
340,-200.0,0.9390416719246476
341,-200.0,0.9388277768007245
342,-200.0,0.9386139309223038
343,-200.0,0.9384001342780479
344,-200.0,0.9381863868566214
345,-200.0,0.9379726886466916
346,-200.0,0.9377590396369285
347,-200.0,0.9375454398160046
348,-200.0,0.937331889172595
349,-200.0,0.9371183876953775
350,-200.0,0.9369049353730325
351,-200.0,0.9366915321942432
352,-200.0,0.9364781781476946
353,-200.0,0.9362648732220756
354,-200.0,0.9360516174060765
355,-200.0,0.9358384106883906
356,-200.0,0.9356252530577144
357,-200.0,0.935412144502746
358,-200.0,0.935199085012187
359,-200.0,0.9349860745747409
360,-200.0,0.9347731131791143
361,-200.0,0.9345602008140161
