Episode,Reward,Epsilon
469,18.0,0.984556
470,25.0,0.984523
471,10.0,0.98449
472,17.0,0.984457
473,31.0,0.984424
474,13.0,0.984391
475,9.0,0.984358
476,13.0,0.984325
477,24.0,0.984292
478,41.0,0.984259
479,13.0,0.984226
480,18.0,0.984193
481,23.0,0.98416
482,26.0,0.984127
483,21.0,0.984094
484,23.0,0.984061
485,61.0,0.984028
486,18.0,0.983995
487,27.0,0.983962
488,20.0,0.983929
489,26.0,0.983896
490,17.0,0.983863
491,20.0,0.98383
492,8.0,0.983797
493,29.0,0.983764
494,29.0,0.983731
495,15.0,0.983698
496,15.0,0.983665
497,15.0,0.983632
498,30.0,0.983599
499,9.0,0.983566
500,24.0,0.983533
501,17.0,0.9835
502,15.0,0.983467
503,14.0,0.983434
504,11.0,0.983401
505,31.0,0.983368
506,47.0,0.983335
507,12.0,0.983302
508,16.0,0.983269
509,42.0,0.983236
510,30.0,0.983203
511,24.0,0.98317
512,39.0,0.983137
513,25.0,0.983104
514,17.0,0.983071
515,13.0,0.983038
516,24.0,0.983005
517,15.0,0.982972
518,16.0,0.982939
519,23.0,0.982906
520,11.0,0.982873
521,23.0,0.98284
522,15.0,0.982807
523,12.0,0.982774
524,26.0,0.982741
525,10.0,0.982708
526,18.0,0.982675
527,17.0,0.982642
528,27.0,0.982609
529,10.0,0.982576
530,28.0,0.9825429999999999
531,14.0,0.98251
532,20.0,0.982477
533,44.0,0.982444
534,17.0,0.982411
535,37.0,0.982378
536,21.0,0.982345
537,16.0,0.982312
538,14.0,0.982279
539,13.0,0.982246
540,9.0,0.982213
541,16.0,0.98218
542,24.0,0.982147
543,21.0,0.982114
544,42.0,0.982081
545,11.0,0.982048
546,21.0,0.982015
547,29.0,0.981982
548,26.0,0.981949
549,9.0,0.981916
550,17.0,0.981883
551,82.0,0.98185
552,14.0,0.981817
553,19.0,0.981784
554,22.0,0.981751
555,17.0,0.981718
556,18.0,0.981685
557,18.0,0.981652
558,13.0,0.981619
559,25.0,0.981586
560,36.0,0.981553
561,31.0,0.98152
562,33.0,0.981487
563,26.0,0.981454
564,58.0,0.981421
565,13.0,0.981388
566,17.0,0.981355
567,20.0,0.981322
568,34.0,0.981289
569,22.0,0.981256
570,13.0,0.981223
571,12.0,0.98119
572,27.0,0.981157
573,13.0,0.981124
574,25.0,0.981091
575,47.0,0.981058
576,13.0,0.981025
577,17.0,0.980992
578,22.0,0.980959
579,28.0,0.980926
580,28.0,0.980893
581,28.0,0.98086
582,15.0,0.980827
583,14.0,0.9807939999999999
584,20.0,0.980761
585,56.0,0.980728
586,32.0,0.980695
587,16.0,0.980662
588,21.0,0.980629
589,22.0,0.980596
590,27.0,0.980563
591,42.0,0.98053
592,25.0,0.980497
593,11.0,0.980464
594,36.0,0.980431
595,18.0,0.980398
596,27.0,0.980365
597,32.0,0.980332
598,14.0,0.980299
599,13.0,0.980266
600,15.0,0.980233
601,28.0,0.9802
602,13.0,0.980167
603,41.0,0.980134
604,21.0,0.980101
605,8.0,0.980068
606,11.0,0.980035
607,41.0,0.980002
608,21.0,0.979969
609,15.0,0.979936
610,10.0,0.979903
611,27.0,0.97987
612,21.0,0.979837
613,13.0,0.979804
614,27.0,0.979771
615,26.0,0.979738
616,14.0,0.979705
617,21.0,0.979672
618,11.0,0.979639
619,12.0,0.979606
620,13.0,0.979573
621,10.0,0.97954
622,11.0,0.979507
623,22.0,0.979474
624,20.0,0.979441
625,11.0,0.979408
626,18.0,0.979375
627,16.0,0.979342
628,29.0,0.979309
629,12.0,0.979276
630,49.0,0.979243
631,33.0,0.97921
632,28.0,0.979177
633,16.0,0.979144
634,34.0,0.979111
635,25.0,0.979078
636,20.0,0.9790449999999999
637,28.0,0.979012
638,25.0,0.978979
639,43.0,0.978946
640,13.0,0.978913
641,13.0,0.97888
642,16.0,0.978847
643,17.0,0.978814
644,60.0,0.978781
645,13.0,0.978748
646,17.0,0.978715
647,11.0,0.978682
648,16.0,0.978649
649,22.0,0.978616
650,19.0,0.978583
651,53.0,0.97855
652,30.0,0.978517
653,34.0,0.978484
654,47.0,0.978451
655,50.0,0.978418
656,23.0,0.978385
657,55.0,0.978352
658,30.0,0.978319
659,14.0,0.978286
660,16.0,0.978253
661,32.0,0.97822
662,28.0,0.978187
663,37.0,0.978154
664,23.0,0.978121
665,45.0,0.978088
666,19.0,0.978055
667,14.0,0.978022
668,13.0,0.977989
669,13.0,0.977956
670,27.0,0.977923
671,30.0,0.97789
672,14.0,0.977857
673,17.0,0.977824
674,16.0,0.977791
675,15.0,0.977758
676,14.0,0.977725
677,55.0,0.977692
678,11.0,0.977659
679,14.0,0.977626
680,39.0,0.977593
681,22.0,0.97756
682,12.0,0.977527
683,17.0,0.977494
684,13.0,0.977461
685,18.0,0.977428
686,22.0,0.977395
687,13.0,0.977362
688,35.0,0.977329
689,18.0,0.9772959999999999
690,24.0,0.977263
691,13.0,0.97723
692,52.0,0.977197
693,24.0,0.977164
694,30.0,0.977131
695,18.0,0.977098
696,25.0,0.977065
697,20.0,0.977032
698,38.0,0.976999
699,10.0,0.976966
700,41.0,0.976933
701,38.0,0.9769
702,16.0,0.976867
703,22.0,0.976834
704,13.0,0.976801
705,26.0,0.976768
706,13.0,0.976735
707,21.0,0.976702
708,27.0,0.976669
709,46.0,0.976636
710,26.0,0.976603
711,51.0,0.97657
712,15.0,0.976537
713,13.0,0.976504
714,26.0,0.976471
715,27.0,0.976438
716,12.0,0.976405
717,16.0,0.976372
718,29.0,0.976339
719,21.0,0.976306
720,40.0,0.976273
721,20.0,0.97624
722,15.0,0.976207
723,34.0,0.976174
724,27.0,0.976141
725,16.0,0.976108
726,10.0,0.976075
727,14.0,0.976042
728,24.0,0.976009
729,18.0,0.975976
730,11.0,0.975943
731,28.0,0.97591
732,18.0,0.975877
733,16.0,0.975844
734,41.0,0.975811
735,32.0,0.975778
736,25.0,0.975745
737,13.0,0.975712
738,12.0,0.975679
739,35.0,0.975646
740,19.0,0.975613
741,17.0,0.97558
742,36.0,0.9755469999999999
743,41.0,0.975514
744,18.0,0.975481
745,38.0,0.975448
746,12.0,0.975415
747,46.0,0.975382
748,21.0,0.975349
749,20.0,0.975316
750,18.0,0.975283
751,29.0,0.97525
752,22.0,0.975217
753,28.0,0.975184
754,74.0,0.975151
755,20.0,0.975118
756,22.0,0.975085
757,23.0,0.975052
758,16.0,0.975019
759,24.0,0.974986
760,18.0,0.974953
761,17.0,0.97492
762,21.0,0.974887
763,29.0,0.974854
764,15.0,0.974821
765,15.0,0.974788
766,16.0,0.974755
767,25.0,0.974722
768,17.0,0.974689
769,15.0,0.974656
770,48.0,0.974623
771,31.0,0.97459
772,8.0,0.974557
773,19.0,0.974524
774,11.0,0.974491
775,17.0,0.974458
776,32.0,0.974425
777,12.0,0.974392
778,13.0,0.974359
779,13.0,0.974326
780,14.0,0.974293
781,27.0,0.97426
782,17.0,0.974227
783,13.0,0.974194
784,15.0,0.974161
785,17.0,0.974128
786,17.0,0.974095
787,35.0,0.974062
788,14.0,0.974029
789,20.0,0.973996
790,14.0,0.973963
791,13.0,0.97393
792,13.0,0.973897
793,11.0,0.973864
794,14.0,0.973831
795,19.0,0.9737979999999999
796,44.0,0.973765
797,23.0,0.973732
798,32.0,0.973699
799,57.0,0.973666
800,33.0,0.973633
801,12.0,0.9736
802,23.0,0.973567
803,21.0,0.973534
804,21.0,0.973501
805,44.0,0.973468
806,15.0,0.973435
807,20.0,0.973402
808,44.0,0.973369
809,24.0,0.973336
810,54.0,0.973303
811,13.0,0.97327
812,46.0,0.973237
813,29.0,0.973204
814,23.0,0.973171
815,9.0,0.973138
816,16.0,0.973105
817,14.0,0.973072
818,18.0,0.973039
819,25.0,0.973006
820,12.0,0.972973
821,19.0,0.97294
822,12.0,0.972907
823,21.0,0.972874
824,14.0,0.972841
825,30.0,0.972808
826,56.0,0.972775
827,11.0,0.972742
828,41.0,0.972709
829,12.0,0.972676
830,9.0,0.972643
831,26.0,0.97261
832,17.0,0.972577
833,34.0,0.972544
834,10.0,0.972511
835,40.0,0.972478
836,12.0,0.972445
837,16.0,0.972412
838,13.0,0.972379
839,15.0,0.972346
840,15.0,0.972313
841,19.0,0.97228
842,10.0,0.972247
843,29.0,0.972214
844,11.0,0.972181
845,11.0,0.972148
846,21.0,0.972115
847,14.0,0.972082
848,13.0,0.9720489999999999
849,28.0,0.972016
850,15.0,0.971983
851,17.0,0.97195
852,12.0,0.971917
853,28.0,0.971884
854,23.0,0.971851
855,26.0,0.971818
856,16.0,0.971785
857,14.0,0.971752
858,28.0,0.971719
859,21.0,0.971686
860,11.0,0.971653
861,30.0,0.97162
862,20.0,0.971587
863,11.0,0.971554
864,15.0,0.971521
865,18.0,0.971488
866,14.0,0.971455
867,23.0,0.971422
868,21.0,0.971389
869,12.0,0.971356
870,12.0,0.971323
871,13.0,0.97129
872,22.0,0.971257
873,26.0,0.971224
874,14.0,0.971191
875,19.0,0.971158
876,13.0,0.971125
877,15.0,0.971092
878,18.0,0.971059
879,20.0,0.971026
880,21.0,0.970993
881,27.0,0.97096
882,64.0,0.970927
883,12.0,0.970894
884,20.0,0.970861
885,17.0,0.970828
886,13.0,0.970795
887,24.0,0.970762
888,48.0,0.970729
889,10.0,0.970696
890,17.0,0.970663
891,15.0,0.97063
892,29.0,0.970597
893,33.0,0.970564
894,22.0,0.970531
895,18.0,0.970498
896,39.0,0.970465
897,34.0,0.970432
898,19.0,0.970399
899,15.0,0.970366
900,50.0,0.970333
901,21.0,0.9703
902,14.0,0.970267
903,16.0,0.970234
904,16.0,0.970201
905,16.0,0.970168
906,29.0,0.970135
907,20.0,0.970102
908,26.0,0.970069
909,16.0,0.970036
910,29.0,0.970003
911,22.0,0.96997
912,30.0,0.969937
913,21.0,0.969904
914,27.0,0.969871
915,50.0,0.969838
916,14.0,0.969805
917,12.0,0.969772
918,20.0,0.969739
919,15.0,0.969706
920,22.0,0.969673
921,18.0,0.96964
922,13.0,0.969607
923,21.0,0.969574
924,13.0,0.969541
925,30.0,0.969508
926,53.0,0.969475
927,13.0,0.969442
928,28.0,0.969409
929,38.0,0.969376
930,24.0,0.969343
931,14.0,0.96931
932,13.0,0.9692769999999999
933,11.0,0.969244
934,23.0,0.969211
935,12.0,0.969178
936,47.0,0.969145
937,14.0,0.969112
938,27.0,0.969079
939,12.0,0.969046
940,18.0,0.969013
941,13.0,0.96898
942,11.0,0.968947
943,16.0,0.968914
944,17.0,0.968881
945,24.0,0.968848
946,22.0,0.968815
947,29.0,0.968782
948,13.0,0.968749
949,16.0,0.968716
950,52.0,0.968683
951,19.0,0.96865
952,25.0,0.968617
953,39.0,0.968584
954,31.0,0.9685509999999999
955,15.0,0.968518
956,62.0,0.968485
957,30.0,0.968452
958,19.0,0.968419
959,10.0,0.968386
960,18.0,0.968353
961,28.0,0.96832
962,36.0,0.968287
963,25.0,0.968254
964,29.0,0.968221
965,22.0,0.968188
966,17.0,0.968155
967,14.0,0.968122
968,13.0,0.968089
969,20.0,0.968056
970,20.0,0.968023
971,24.0,0.96799
972,18.0,0.967957
973,11.0,0.967924
974,13.0,0.967891
975,19.0,0.967858
976,32.0,0.967825
977,46.0,0.967792
978,15.0,0.967759
979,29.0,0.967726
980,13.0,0.967693
981,11.0,0.96766
982,12.0,0.967627
983,77.0,0.967594
984,43.0,0.967561
985,23.0,0.9675279999999999
986,19.0,0.967495
987,26.0,0.967462
988,17.0,0.967429
989,14.0,0.967396
990,11.0,0.967363
991,27.0,0.96733
992,20.0,0.967297
993,22.0,0.967264
994,51.0,0.967231
995,20.0,0.967198
996,29.0,0.967165
997,32.0,0.967132
998,35.0,0.967099
999,16.0,0.967066
1000,43.0,0.967033
1001,14.0,0.967
1002,16.0,0.966967
1003,13.0,0.966934
1004,14.0,0.966901
1005,17.0,0.966868
1006,13.0,0.966835
1007,12.0,0.9668019999999999
1008,22.0,0.966769
1009,39.0,0.966736
1010,19.0,0.966703
1011,29.0,0.96667
1012,54.0,0.966637
1013,16.0,0.966604
1014,15.0,0.966571
1015,18.0,0.966538
1016,10.0,0.966505
1017,24.0,0.966472
1018,39.0,0.966439
1019,30.0,0.966406
1020,13.0,0.966373
1021,21.0,0.96634
1022,14.0,0.966307
1023,14.0,0.966274
1024,12.0,0.966241
1025,28.0,0.966208
1026,20.0,0.966175
1027,12.0,0.9661420000000001
1028,10.0,0.966109
1029,14.0,0.966076
1030,57.0,0.966043
1031,32.0,0.96601
1032,13.0,0.965977
1033,32.0,0.965944
1034,20.0,0.965911
1035,16.0,0.965878
1036,10.0,0.965845
1037,15.0,0.965812
1038,21.0,0.9657789999999999
1039,18.0,0.965746
1040,10.0,0.965713
1041,42.0,0.96568
1042,18.0,0.965647
1043,10.0,0.965614
1044,11.0,0.965581
1045,19.0,0.965548
1046,9.0,0.965515
1047,17.0,0.965482
1048,34.0,0.965449
1049,28.0,0.965416
1050,39.0,0.965383
1051,31.0,0.96535
1052,23.0,0.965317
1053,12.0,0.965284
1054,30.0,0.965251
1055,61.0,0.965218
1056,27.0,0.965185
1057,18.0,0.965152
1058,15.0,0.965119
1059,24.0,0.965086
1060,17.0,0.9650529999999999
1061,17.0,0.96502
1062,17.0,0.964987
1063,23.0,0.964954
1064,14.0,0.964921
1065,26.0,0.964888
1066,13.0,0.964855
1067,10.0,0.964822
1068,35.0,0.964789
1069,13.0,0.964756
1070,22.0,0.964723
1071,29.0,0.96469
1072,15.0,0.964657
1073,14.0,0.964624
1074,46.0,0.964591
1075,16.0,0.964558
1076,18.0,0.964525
1077,34.0,0.964492
1078,11.0,0.964459
1079,11.0,0.964426
1080,17.0,0.9643930000000001
1081,12.0,0.96436
1082,35.0,0.964327
1083,15.0,0.964294
1084,18.0,0.964261
1085,11.0,0.964228
1086,17.0,0.964195
1087,12.0,0.964162
1088,29.0,0.964129
1089,13.0,0.964096
1090,15.0,0.964063
1091,60.0,0.9640299999999999
1092,29.0,0.963997
1093,17.0,0.963964
1094,13.0,0.963931
1095,13.0,0.963898
1096,29.0,0.963865
1097,40.0,0.963832
1098,14.0,0.963799
1099,12.0,0.963766
1100,33.0,0.963733
1101,14.0,0.9637
1102,13.0,0.963667
1103,23.0,0.963634
1104,21.0,0.963601
1105,14.0,0.963568
1106,37.0,0.963535
1107,31.0,0.963502
1108,44.0,0.963469
1109,42.0,0.963436
1110,11.0,0.963403
1111,22.0,0.96337
1112,38.0,0.963337
1113,36.0,0.963304
1114,12.0,0.963271
1115,28.0,0.963238
1116,18.0,0.963205
1117,25.0,0.963172
1118,42.0,0.963139
1119,23.0,0.963106
1120,19.0,0.963073
1121,31.0,0.96304
1122,26.0,0.963007
1123,14.0,0.962974
1124,9.0,0.962941
1125,31.0,0.962908
1126,11.0,0.962875
1127,9.0,0.962842
1128,29.0,0.962809
1129,22.0,0.962776
1130,19.0,0.962743
1131,24.0,0.96271
1132,26.0,0.962677
1133,29.0,0.962644
1134,13.0,0.962611
1135,19.0,0.962578
1136,14.0,0.962545
1137,20.0,0.962512
1138,22.0,0.962479
1139,14.0,0.962446
1140,12.0,0.962413
1141,17.0,0.96238
1142,37.0,0.962347
1143,17.0,0.962314
1144,36.0,0.9622809999999999
1145,19.0,0.962248
1146,17.0,0.962215
1147,15.0,0.962182
1148,37.0,0.962149
1149,18.0,0.962116
1150,18.0,0.962083
1151,100.0,0.96205
1152,17.0,0.962017
1153,30.0,0.961984
1154,17.0,0.961951
1155,19.0,0.961918
1156,14.0,0.961885
1157,25.0,0.961852
1158,33.0,0.961819
1159,18.0,0.961786
1160,18.0,0.961753
1161,20.0,0.96172
1162,12.0,0.961687
1163,22.0,0.961654
1164,11.0,0.961621
1165,20.0,0.961588
1166,17.0,0.961555
1167,15.0,0.961522
1168,14.0,0.961489
1169,36.0,0.961456
1170,21.0,0.961423
1171,17.0,0.96139
1172,21.0,0.961357
1173,11.0,0.961324
1174,20.0,0.961291
1175,11.0,0.961258
1176,31.0,0.961225
1177,27.0,0.961192
1178,42.0,0.961159
1179,41.0,0.961126
1180,13.0,0.961093
1181,12.0,0.96106
1182,43.0,0.961027
1183,12.0,0.960994
1184,26.0,0.960961
1185,21.0,0.960928
1186,18.0,0.960895
1187,26.0,0.960862
1188,14.0,0.960829
1189,17.0,0.960796
1190,21.0,0.960763
1191,14.0,0.96073
1192,15.0,0.960697
1193,33.0,0.960664
1194,46.0,0.960631
1195,25.0,0.960598
1196,23.0,0.960565
1197,17.0,0.9605319999999999
1198,13.0,0.960499
1199,11.0,0.960466
1200,21.0,0.960433
1201,13.0,0.9604
1202,18.0,0.960367
1203,15.0,0.960334
1204,25.0,0.960301
1205,13.0,0.960268
1206,10.0,0.960235
1207,20.0,0.960202
1208,26.0,0.960169
1209,50.0,0.960136
1210,19.0,0.960103
1211,19.0,0.96007
1212,22.0,0.960037
1213,27.0,0.960004
1214,37.0,0.959971
1215,48.0,0.959938
1216,69.0,0.959905
1217,35.0,0.959872
1218,21.0,0.959839
1219,39.0,0.959806
1220,9.0,0.959773
1221,54.0,0.95974
1222,19.0,0.959707
1223,11.0,0.959674
1224,21.0,0.959641
1225,15.0,0.959608
1226,21.0,0.959575
1227,40.0,0.959542
1228,10.0,0.959509
1229,46.0,0.959476
1230,22.0,0.959443
1231,38.0,0.95941
1232,12.0,0.959377
1233,18.0,0.959344
1234,39.0,0.959311
1235,12.0,0.959278
1236,13.0,0.959245
1237,13.0,0.959212
1238,31.0,0.959179
1239,26.0,0.959146
1240,13.0,0.959113
1241,28.0,0.95908
